Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0043406~positive regulation of MAP kinase activity	8	2.4615384615384617	0.007689204205420861	K01144, J02958, X04571, M97759, L04791, X90846, X14787, M13560, M10988	302	102	13528	3.5133099597454875	0.999999992101762	0.09495268442885696	12.684904734761314
UP_SEQ_FEATURE	propeptide:Activation peptide	6	1.8461538461538463	0.007864834252317553	M27602, M75106, X77383, X71877, L00073, Z11887	324	73	19113	4.84855403348554	0.999976149542291	0.4126799380938596	12.146349254696908
GOTERM_BP_FAT	GO:0032946~positive regulation of mononuclear cell proliferation	6	1.8461538461538463	0.007979410300173934	J04156, M74290, U37529, M84426, J02988, M31222, X05825	302	56	13528	4.799432355723746	0.9999999961050807	0.09787107290917396	13.132565614758839
GOTERM_BP_FAT	GO:0051783~regulation of nuclear division	6	1.8461538461538463	0.007979410300173934	M35543, J02988, L20469, X04571, X63105, M10988	302	56	13528	4.799432355723746	0.9999999961050807	0.09787107290917396	13.132565614758839
GOTERM_BP_FAT	GO:0007088~regulation of mitosis	6	1.8461538461538463	0.007979410300173934	M35543, J02988, L20469, X04571, X63105, M10988	302	56	13528	4.799432355723746	0.9999999961050807	0.09787107290917396	13.132565614758839
GOTERM_BP_FAT	GO:0070665~positive regulation of leukocyte proliferation	6	1.8461538461538463	0.007979410300173934	J04156, M74290, U37529, M84426, J02988, M31222, X05825	302	56	13528	4.799432355723746	0.9999999961050807	0.09787107290917396	13.132565614758839
GOTERM_BP_FAT	GO:0030193~regulation of blood coagulation	5	1.5384615384615385	0.008079950448849113	X06374, M75106, M10938, M20786, X14787	302	36	13528	6.221486387049301	0.9999999969513454	0.09854848794100701	13.287149531855214
GOTERM_BP_FAT	GO:0030098~lymphocyte differentiation	8	2.4615384615384617	0.008097410139460621	J04156, K01144, U02687, M32215, J02988, L06133, M29474, M31222, M13560	302	103	13528	3.4792001543110653	0.9999999970783277	0.09825805599635251	13.313967950661665
GOTERM_MF_FAT	GO:0005509~calcium ion binding	33	10.153846153846153	0.008120708411258802	U09002, Y00406, L38969, Z12173, D16593, M86407, Y00796, X53741, X04366, X14787, L09190, M55153, M34064, U03749, X06389, M34667, X04571, U36310, M15881, Z11887, U26425, H24956, Z11502, M24122, L10386, X82494, M27602, M94173, D14823, D10570, L13329, L12468, X56654, X52479	291	919	12983	1.6020663428423993	0.9924959813382541	0.2783062786095065	11.345763130576536
GOTERM_MF_FAT	GO:0005234~extracellular-glutamate-gated ion channel activity	4	1.2307692307692308	0.008198639058676734	U09002, M64752, U10301, D37933	291	19	12983	9.392656899981914	0.9928415345302161	0.2656108601363967	11.448581880118047
SP_PIR_KEYWORDS	zymogen	10	3.076923076923077	0.00822787973342546	M27602, M75106, M64099, L13329, X77383, L10386, U13022, X71877, L00073, Z11887	324	206	19235	2.881906987894043	0.9837992195864502	0.0643324943168786	11.214028341210113
GOTERM_MF_FAT	GO:0008201~heparin binding	8	2.4615384615384617	0.008252378263903546	X78947, X14390, M60047, M12849, M34187, U11814, M63889, M17779, X14787, M35718	291	103	12983	3.465252060187502	0.9930705205429369	0.2535815102307225	11.519418580579154
UP_SEQ_FEATURE	metal ion-binding site:Calcium	6	1.8461538461538463	0.008320954901803342	Y00406, M27602, M55153, Z12173, L13329, L10386	324	74	19113	4.783033033033033	0.9999871680745381	0.4151270774142529	12.806421308302696
GOTERM_BP_FAT	GO:0009628~response to abiotic stimulus	17	5.230769230769231	0.008359327717792207	U09002, M74290, L25615, M13299, J04177, L20431, M84426, M24069, X16707, X14787, U05569, U37529, M74525, L20469, L04791, L11695, X52479, M10988	302	368	13528	2.069320472214224	0.999999998456814	0.10077977912461755	13.71534070617808
GOTERM_CC_FAT	GO:0019717~synaptosome	7	2.1538461538461537	0.008375712617279355	U09002, L32961, X06389, X71490, X67513, X16707, X52479	266	85	12782	3.9572755417956653	0.935557468363631	0.08211844325100703	10.758129561191632
GOTERM_CC_FAT	GO:0030659~cytoplasmic vesicle membrane	9	2.769230769230769	0.008387490665955448	X06389, Z50194, M64752, M81882, U10301, M20311, Z12020, M17779, M96936	266	139	12782	3.111321469140477	0.9358065137026587	0.079839974052204	10.772472351757955
GOTERM_MF_FAT	GO:0001883~purine nucleoside binding	51	15.692307692307692	0.008495167405139137	M97639, X60702, M34187, L06139, X90846, X66357, U12779, M55153, U02687, L05500, X16416, L11005, U18288, M63889, D50487, X04434, X02874, Z49205, H24956, U24153, L10386, Z29093, X83107, X78711, U01134, D14823, J02958, M87284, X04297, L04791, X63105, X59727, M96936, L13616, L04947, M26393, M35718, J03358, Z33998, D28475, U11814, D29767, X15573, M94173, M74525, M83772, Z22533, L06133, D10570, U33054, X77278, M16451, L11695, X52479	291	1601	12983	1.4212186970772134	0.9940172455461668	0.24752078224110508	11.838794743576031
SP_PIR_KEYWORDS	chloride	6	1.8461538461538463	0.008571532442553747	D14823, D28475, M62400, D10570, U28249, L02785, M96936	324	75	19235	4.749382716049382	0.986372032630665	0.06591199535435976	11.655901152471326
GOTERM_BP_FAT	GO:0051240~positive regulation of multicellular organismal process	13	4.0	0.008584713549238666	M74290, L25615, L43964, M32215, M84426, M20786, Z11933, X14787, X05825, U37529, X04297, M97759, M19714, M10988	302	244	13528	2.3866029747041577	0.9999999991091356	0.10285301460343566	14.059327106968711
GOTERM_BP_FAT	GO:0050770~regulation of axonogenesis	6	1.8461538461538463	0.008591380539828209	L13616, M34064, M63623, Z11933, L26081, Y00067	302	57	13528	4.71523178807947	0.9999999991234984	0.10242394625414497	14.069482622065788
GOTERM_BP_FAT	GO:0016337~cell-cell adhesion	14	4.3076923076923075	0.008986649610879416	X78947, J04177, M97639, X55005, H24956, D90312, D38163, Y00796, X16354, L06139, X63454, M34064, U04811, X56654, M10988	302	276	13528	2.2721950283136576	0.9999999996656789	0.1063746428030844	14.669558965058883
SP_PIR_KEYWORDS	host-virus interaction	12	3.6923076923076925	0.00904435809389517	U20350, L04947, U28694, L49231, X51798, U24153, M34667, X53741, M20311, L20852, U15306, Z12020	324	285	19235	2.499675113710201	0.9892587927740435	0.06838771982058933	12.260522011810393
GOTERM_BP_FAT	GO:0045596~negative regulation of cell differentiation	12	3.6923076923076925	0.009092793940198922	X74142, K01144, M20311, M16707, M13560, L13616, D14823, M63623, U02687, D10570, L20469, X13967, L11695, L26081	302	216	13528	2.488594554819721	0.9999999997419352	0.10704540044125788	14.830027187176631
SP_PIR_KEYWORDS	trimer	4	1.2307692307692308	0.009162804513918175	J04177, D38163, M92642, X14787	324	26	19235	9.133428300094966	0.9898807483306243	0.06822731409252047	12.411379840034876
SP_PIR_KEYWORDS	heparin binding	4	1.2307692307692308	0.009162804513918175	D29992, M60047, M34187, U11814, M63889, M35718	324	26	19235	9.133428300094966	0.9898807483306243	0.06822731409252047	12.411379840034876
GOTERM_BP_FAT	GO:0051338~regulation of transferase activity	17	5.230769230769231	0.009273319899519187	K01144, L43964, L49231, U24153, X14787, X90846, X05825, M13560, U01134, M35543, J02958, L05500, X04571, M97759, L04791, L11695, X52479, M10988	302	372	13528	2.04706971444848	0.9999999998338592	0.10853464283239966	15.102291574290005
GOTERM_BP_FAT	GO:0030182~neuron differentiation	19	5.846153846153846	0.00931078668270252	U01828, X74142, H28929, H24956, L20431, U14755, X66924, L20433, Z11933, M34187, M77810, L13616, M35543, L06133, X13967, M63889, L26081, L11695, X52479, X04434	302	438	13528	1.9431491729414254	0.9999999998483722	0.10842837504216574	15.158695015151146
UP_SEQ_FEATURE	repeat:IV	4	1.2307692307692308	0.009322403112676158	M94173, L23823, M73780, M20311	324	26	19113	9.075498575498576	0.9999967130203542	0.43666919504236856	14.239359256514161
UP_SEQ_FEATURE	repeat:I	4	1.2307692307692308	0.009322403112676158	M94173, L23823, M73780, M20311	324	26	19113	9.075498575498576	0.9999967130203542	0.43666919504236856	14.239359256514161
UP_SEQ_FEATURE	repeat:III	4	1.2307692307692308	0.009322403112676158	M94173, L23823, M73780, M20311	324	26	19113	9.075498575498576	0.9999967130203542	0.43666919504236856	14.239359256514161
UP_SEQ_FEATURE	repeat:II	4	1.2307692307692308	0.009322403112676158	M94173, L23823, M73780, M20311	324	26	19113	9.075498575498576	0.9999967130203542	0.43666919504236856	14.239359256514161
UP_SEQ_FEATURE	region of interest:Cysteine-rich tandem repeats	3	0.9230769230769231	0.00947621284634087	L23823, M73780, M20311	324	9	19113	19.66358024691358	0.9999973337678947	0.4276683842470719	14.457471366929441
INTERPRO	IPR002369:Integrin beta subunit, N-terminal	3	0.9230769230769231	0.009540728130220378	L23823, M73780, M20311	321	8	16659	19.46144859813084	0.9994008365431902	0.49061098594689345	13.628704076714914
GOTERM_BP_FAT	GO:0006935~chemotaxis	10	3.076923076923077	0.009589618507459284	X06374, U20350, J03358, U28694, D43768, M12849, X16707, L26081, X52479, D10925	302	160	13528	2.7996688741721854	0.9999999999232109	0.11097155861245933	15.577346675593207
GOTERM_BP_FAT	GO:0042330~taxis	10	3.076923076923077	0.009589618507459284	X06374, U20350, J03358, U28694, D43768, M12849, X16707, L26081, X52479, D10925	302	160	13528	2.7996688741721854	0.9999999999232109	0.11097155861245933	15.577346675593207
KEGG_PATHWAY	hsa04810:Regulation of actin cytoskeleton	16	4.923076923076923	0.009591458937051326	L23823, M86407, L02320, U24153, Y00796, M20311, U11814, M34187, X63454, X14445, L13616, X06374, M73780, M35543, M73077, X04571, M63889, M35718	183	215	5085	2.0678612276019828	0.7430627035206038	0.15622161915431398	10.761520710050764
GOTERM_MF_FAT	GO:0001882~nucleoside binding	51	15.692307692307692	0.009635800754282378	M97639, X60702, M34187, L06139, X90846, X66357, U12779, M55153, U02687, L05500, X16416, L11005, U18288, M63889, D50487, X04434, X02874, Z49205, H24956, U24153, L10386, Z29093, X83107, X78711, U01134, D14823, J02958, M87284, X04297, L04791, X63105, X59727, M96936, L13616, L04947, M26393, M35718, J03358, Z33998, D28475, U11814, D29767, X15573, M94173, M74525, M83772, Z22533, L06133, D10570, U33054, X77278, M16451, L11695, X52479	291	1612	12983	1.4115205546033613	0.9970011166816741	0.2634395451463065	13.324903441773216
GOTERM_BP_FAT	GO:0060341~regulation of cellular localization	13	4.0	0.009697102332584522	L25615, X15573, M81778, D10923, U05569, L20469, X04571, M97759, X13967, D37933, L11695, M10988, X52479	302	248	13528	2.348109378337962	0.9999999999409287	0.11161773214545023	15.738207238762648
GOTERM_CC_FAT	GO:0016323~basolateral plasma membrane	11	3.3846153846153846	0.009832715148211218	L13616, Z49205, M86407, J02958, L06133, X04297, M27819, L34155, U12569, L11695, M96936	266	203	12782	2.6038371791547834	0.960097983714384	0.09039510367239467	12.516290471586021
GOTERM_BP_FAT	GO:0000187~activation of MAPK activity	7	2.1538461538461537	0.009833509778674714	K01144, J02958, M97759, L04791, X90846, X14787, M13560, M10988	302	82	13528	3.8239379744790827	0.9999999999576573	0.11257043286764234	15.941938772420139
KEGG_PATHWAY	hsa04020:Calcium signaling pathway	14	4.3076923076923075	0.009906683827323412	U26425, U09002, M74290, L25615, M84426, X73874, M63108, M81778, D25235, M94173, X83857, L05500, M34667, M97759, X52479, X83858	183	176	5085	2.2103204172876305	0.7543401679346151	0.14442250963793246	11.096484802732508
GOTERM_BP_FAT	GO:0032268~regulation of cellular protein metabolic process	20	6.153846153846154	0.009973260335193544	L43964, D11139, J02988, U21663, M20311, M12996, X90846, X14787, X05825, X06374, M11220, X02157, X04571, X13967, L04791, Z12020, U18247, L11695, X52479, M10988	302	474	13528	1.8900718137871293	0.9999999999698965	0.11354884523074849	16.150181578022703
GOTERM_CC_FAT	GO:0031093~platelet alpha granule lumen	5	1.5384615384615385	0.01001886045618192	L38969, D11139, X04571, M20786, X14787	266	41	12782	5.86007702182285	0.9624702062804538	0.08952528212055044	12.738585785443068
GOTERM_MF_FAT	GO:0030554~adenyl nucleotide binding	50	15.384615384615385	0.010071279065578533	M97639, X60702, M34187, L06139, X90846, X66357, U12779, M55153, U02687, L05500, X16416, L11005, U18288, M63889, D50487, X04434, X02874, Z49205, H24956, U24153, Z29093, X83107, X78711, U01134, D14823, J02958, M87284, X04297, L04791, X63105, X59727, M96936, L13616, L04947, M26393, M35718, J03358, Z33998, D28475, U11814, D29767, X15573, M94173, M74525, M83772, Z22533, L06133, D10570, U33054, X77278, M16451, L11695, X52479	291	1577	12983	1.414556762045469	0.9976966771955204	0.26189569158317705	13.886093458942073
GOTERM_MF_FAT	GO:0008083~growth factor activity	10	3.076923076923077	0.01018628465179453	J04156, X14445, X06374, X78947, M11220, X80915, X04571, X13967, X63454, X05825	291	161	12983	2.771125482913919	0.9978517719176184	0.2536265040490965	14.033731827851547
GOTERM_BP_FAT	GO:0035295~tube development	12	3.6923076923076925	0.010347266588797841	X06374, L04947, X78947, L43964, H24956, U14755, L06133, X04571, M73077, U01134, L11695, M96936	302	220	13528	2.4433473810957254	0.999999999987922	0.11702079055000347	16.70509883473523
GOTERM_BP_FAT	GO:0010638~positive regulation of organelle organization	7	2.1538461538461537	0.010407495702419063	M74290, U37529, M84426, J02988, L20469, X04571, M19714, M10988	302	83	13528	3.7778664326178886	0.9999999999895741	0.11711929012644062	16.79413700550827
GOTERM_BP_FAT	GO:0045859~regulation of protein kinase activity	16	4.923076923076923	0.01051126035824547	K01144, L43964, L49231, U24153, X14787, X90846, X05825, M13560, U01134, J02958, L05500, X04571, M97759, L04791, L11695, X52479, M10988	302	345	13528	2.077435454458201	0.9999999999919083	0.1176769081240554	16.947324333027147
GOTERM_BP_FAT	GO:0051051~negative regulation of transport	9	2.769230769230769	0.010623119129137062	U05569, L20469, X04571, M20311, X13967, X15573, X14787, X52479, M10988	302	135	13528	2.9863134657836645	0.999999999993843	0.11831390112064011	17.11216304059836
SMART	SM00252:SH2	8	2.4615384615384617	0.010630220512969643	Z33998, J03358, M34667, X16416, X77278, X83107, D29767, Z22641	199	111	9079	3.2881524740821226	0.8191233532974489	0.34785281423590564	12.106624416686241
GOTERM_BP_FAT	GO:0010628~positive regulation of gene expression	23	7.076923076923077	0.010684275651182958	D10216, X55005, L49231, X52056, Z11933, X69438, U15212, X16707, M31222, D38044, M77810, X05825, D14823, M11220, L08895, X02157, Z22533, D10570, L20469, X13967, U18288, L11695, J00301, M10988	302	581	13528	1.7732842438818661	0.9999999999946975	0.1184144241604621	17.20215476265462
INTERPRO	IPR003659:Plexin/semaphorin/integrin	5	1.5384615384615385	0.010720909449884007	L23823, M73780, J02958, M20311, L26081	321	45	16659	5.766355140186916	0.9997618918027495	0.5010413811247564	15.18829081828077
GOTERM_BP_FAT	GO:0051960~regulation of nervous system development	11	3.3846153846153846	0.010860739557823965	L13616, X74142, M34064, M63623, U14755, L20469, X04571, Z11933, L26081, Y00067, X52479	302	192	13528	2.5663631346578364	0.9999999999965546	0.11971295261884474	17.461304864501027
GOTERM_BP_FAT	GO:0051047~positive regulation of secretion	8	2.4615384615384617	0.010889610537932607	L25615, M74290, D10923, U37529, M84426, M97759, M81778, X52479, M10988	302	109	13528	3.287684549486603	0.9999999999967893	0.11947186125680531	17.50363111741401
GOTERM_BP_FAT	GO:0070663~regulation of leukocyte proliferation	7	2.1538461538461537	0.011004874326396855	J04156, M74290, U37529, M84426, J02988, M31222, X04391, X05825	302	84	13528	3.7328918322295808	0.9999999999975775	0.12012229648449368	17.67240949327452
GOTERM_BP_FAT	GO:0032944~regulation of mononuclear cell proliferation	7	2.1538461538461537	0.011004874326396855	J04156, M74290, U37529, M84426, J02988, M31222, X04391, X05825	302	84	13528	3.7328918322295808	0.9999999999975775	0.12012229648449368	17.67240949327452
GOTERM_BP_FAT	GO:0050804~regulation of synaptic transmission	9	2.769230769230769	0.01107630575254994	M74290, U09002, U37529, X06389, L43964, L20431, M84426, L20469, M81778, M10988	302	136	13528	2.964355278535255	0.9999999999979655	0.12031754414064122	17.776841552022994
GOTERM_BP_FAT	GO:0009636~response to toxin	6	1.8461538461538463	0.011364064851478029	L06133, M76180, L04791, K03191, L11695, X52479	302	61	13528	4.406036260992292	0.9999999999989931	0.12271240030767605	18.196278547506463
GOTERM_BP_FAT	GO:0051050~positive regulation of transport	12	3.6923076923076925	0.011372636352846697	M74290, L25615, Z49205, M84426, M63108, M77810, M81778, U37529, D10923, M97759, L11695, M10988, X52479	302	223	13528	2.4104772369554244	0.999999999999014	0.12225723130543276	18.20874134511321
GOTERM_BP_FAT	GO:0045860~positive regulation of protein kinase activity	12	3.6923076923076925	0.011372636352846697	K01144, X14787, X90846, X05825, M13560, U01134, J02958, L05500, X04571, M97759, L04791, L11695, M10988	302	223	13528	2.4104772369554244	0.999999999999014	0.12225723130543276	18.20874134511321
GOTERM_BP_FAT	GO:0007204~elevation of cytosolic calcium ion concentration	8	2.4615384615384617	0.011415333119585744	L25615, M74290, X83857, M55153, U37529, U28694, M84426, U18549, D10925, X83858	302	110	13528	3.2577965081276337	0.9999999999991118	0.12215002381781959	18.270794949125758
GOTERM_BP_FAT	GO:0030855~epithelial cell differentiation	9	2.769230769230769	0.011543630717486023	J05459, L09190, L04947, X86096, X03794, X66924, L10386, L34155, X51730	302	137	13528	2.942717648764925	0.999999999999351	0.12290209601027646	18.456989992105576
GOTERM_BP_FAT	GO:0001558~regulation of cell growth	11	3.3846153846153846	0.011633120201923607	J04156, L25615, M27602, U31382, X78947, Z22533, L49231, U04811, Z29093, L26081, L11695	302	194	13528	2.539905782754148	0.9999999999994785	0.12325977837617541	18.586626889235646
GOTERM_BP_FAT	GO:0021953~central nervous system neuron differentiation	5	1.5384615384615385	0.011698456587642942	L13616, X74142, L20433, L06133, X52479	302	40	13528	5.599337748344371	0.9999999999995555	0.12337438634100506	18.681152166754146
GOTERM_BP_FAT	GO:0002694~regulation of leukocyte activation	10	3.076923076923077	0.012015294276771532	J04156, M74290, U37529, K01144, U02687, M84426, J02988, M97759, M31222, X14787, M13560, X04391	302	166	13528	2.698476023298492	0.9999999999997953	0.12596935050147606	19.138070303649947
INTERPRO	IPR015812:Integrin beta subunit	3	0.9230769230769231	0.012112006003149775	L23823, M73780, M20311	321	9	16659	17.299065420560748	0.9999198754647428	0.5159334865146676	16.992795681186557
INTERPRO	IPR001824:Receptor tyrosine kinase, class III, conserved site	3	0.9230769230769231	0.012112006003149775	L04947, U02687, U01134	321	9	16659	17.299065420560748	0.9999198754647428	0.5159334865146676	16.992795681186557
INTERPRO	IPR001169:Integrin beta subunit, C-terminal	3	0.9230769230769231	0.012112006003149775	L23823, M73780, M20311	321	9	16659	17.299065420560748	0.9999198754647428	0.5159334865146676	16.992795681186557
GOTERM_CC_FAT	GO:0043005~neuron projection	15	4.615384615384616	0.012118721077851618	U09002, U01828, M74290, L20431, M81882, M84426, M83712, U37529, M64110, X71490, L06133, U10301, U33054, L26081, Y00067, X04434	266	342	12782	2.1075715604801477	0.9812176369538137	0.10453499635122365	15.210272140755743
GOTERM_MF_FAT	GO:0005524~ATP binding	47	14.461538461538462	0.012149455307295387	M97639, X60702, L06139, M34187, X90846, X66357, M55153, U12779, U02687, L05500, X16416, U18288, M63889, X04434, D50487, X02874, Z49205, H24956, U24153, Z29093, X78711, X83107, U01134, D14823, J02958, M87284, X04297, L04791, X63105, X59727, M96936, L13616, L04947, M35718, Z33998, J03358, D28475, U11814, D29767, X15573, M94173, M74525, Z22533, L06133, D10570, U33054, X77278, M16451, L11695, X52479	291	1477	12983	1.4197093113886001	0.999347251036611	0.2835007569084954	16.51783898572402
SMART	SM00187:INB	3	0.9230769230769231	0.012151904377564991	L23823, M73780, M20311	199	8	9079	17.10866834170854	0.8586073897198118	0.32378415569718366	13.725111823183555
GOTERM_BP_FAT	GO:0002027~regulation of heart rate	4	1.2307692307692308	0.012278198355709858	L25615, U37529, M19714, L26081	302	22	13528	8.144491270319085	0.9999999999998924	0.128006162239784	19.515370463707026
GOTERM_BP_FAT	GO:0048286~lung alveolus development	4	1.2307692307692308	0.012278198355709858	X06374, L04947, L43964, L06133	302	22	13528	8.144491270319085	0.9999999999998924	0.128006162239784	19.515370463707026
INTERPRO	IPR013091:EGF calcium-binding	6	1.8461538461538463	0.012430859164253284	L38969, Y00406, X53741, X04571, X82494, M15881	321	72	16659	4.324766355140187	0.9999375901169658	0.4992038806278041	17.40132000453789
GOTERM_MF_FAT	GO:0005201~extracellular matrix structural constituent	7	2.1538461538461537	0.01247838098344605	D29992, J04177, M86933, D38163, X53741, X82494, M80927	291	86	12983	3.6314632781906817	0.9994654759658845	0.2793279052995221	16.92744203370865
GOTERM_BP_FAT	GO:0003078~regulation of natriuresis	3	0.9230769230769231	0.012644486351171838	L25615, M74290, U37529, M84426	302	8	13528	16.79801324503311	0.999999999999956	0.13102509693635445	20.038272207069564
GOTERM_BP_FAT	GO:0043249~erythrocyte maturation	3	0.9230769230769231	0.012644486351171838	X02157, D11139, M12996	302	8	13528	16.79801324503311	0.999999999999956	0.13102509693635445	20.038272207069564
INTERPRO	IPR000742:EGF-like, type 3	10	3.076923076923077	0.012710522756112412	L38969, Y00406, U19878, X53741, X04571, X82494, L06139, M15881, X14787, M85289	321	194	16659	2.675113209365064	0.9999498755789549	0.483183197694796	17.75808590126108
GOTERM_MF_FAT	GO:0005021~vascular endothelial growth factor receptor activity	3	0.9230769230769231	0.012737568591113023	L04947, U02687, U01134	291	8	12983	16.730670103092784	0.9995433677351054	0.2742028228157778	17.248881267054237
GOTERM_BP_FAT	GO:0060429~epithelium development	12	3.6923076923076925	0.01273814835791984	J05459, L09190, L04947, X86096, H24956, L20431, X03794, X66924, M73077, L10386, L34155, X51730	302	227	13528	2.3680018671412317	0.9999999999999651	0.13137597360819808	20.171465970679105
GOTERM_BP_FAT	GO:0002761~regulation of myeloid leukocyte differentiation	5	1.5384615384615385	0.012741466377578312	D14823, L49231, D10570, X13967, X05825, M10988	302	41	13528	5.4627685349701185	0.9999999999999654	0.13085416396284222	20.17618058134024
SP_PIR_KEYWORDS	proteoglycan	5	1.5384615384615385	0.01277395594030954	K01144, U05291, X17405, M13560, X05825, M85289	324	54	19235	5.496970736168267	0.9983636153823184	0.09262639390784488	16.896481612524394
UP_SEQ_FEATURE	lipid moiety-binding region:N-myristoyl glycine	7	2.1538461538461537	0.012940124454280819	Z33998, D16593, Z11502, U24153, M87284, D90150, Z33905	324	114	19113	3.622238466536712	0.999999976284336	0.518835988404647	19.23372727247439
GOTERM_BP_FAT	GO:0060191~regulation of lipase activity	7	2.1538461538461537	0.012942117590807342	L25615, M74290, X83857, M55153, Z49205, M84426, M63108, M81778, X83858	302	87	13528	3.604171424221664	0.9999999999999788	0.13222741906441493	20.46080050486453
GOTERM_BP_FAT	GO:0043193~positive regulation of gene-specific transcription	7	2.1538461538461537	0.012942117590807342	D10216, X02157, L08895, X52056, M31222, M77810, M10988	302	87	13528	3.604171424221664	0.9999999999999788	0.13222741906441493	20.46080050486453
GOTERM_BP_FAT	GO:0045765~regulation of angiogenesis	6	1.8461538461538463	0.012955578950779523	D14823, D10570, M10938, M97759, L06139, M77810, X14787	302	63	13528	4.266162093976663	0.9999999999999795	0.13180369217559185	20.479860888125568
GOTERM_BP_FAT	GO:0009952~anterior/posterior pattern formation	9	2.769230769230769	0.013032925255343736	L43964, M97639, L20431, U14755, X03794, U08336, U15212, D13969, L11695	302	140	13528	2.879659413434248	0.999999999999983	0.1319899847672713	20.58929461511825
GOTERM_MF_FAT	GO:0005539~glycosaminoglycan binding	9	2.769230769230769	0.013295944808767855	X78947, X14390, M60047, M12849, M34187, U11814, X17405, M63889, M17779, X14787, M35718	291	140	12983	2.8681148748159058	0.9996748020112992	0.27475304504569	17.937432338403212
GOTERM_CC_FAT	GO:0012506~vesicle membrane	9	2.769230769230769	0.013405516962319846	X06389, Z50194, M64752, M81882, U10301, M20311, Z12020, M17779, M96936	266	151	12782	2.8640641338445447	0.9877196562248549	0.11211434136529208	16.692714383279927
GOTERM_BP_FAT	GO:0043405~regulation of MAP kinase activity	9	2.769230769230769	0.013559287586672188	K01144, J02958, X04571, M97759, L04791, X90846, X14787, M13560, X52479, M10988	302	141	13528	2.8592362970269125	0.9999999999999953	0.1364067534776493	21.33025694522187
GOTERM_BP_FAT	GO:0045597~positive regulation of cell differentiation	12	3.6923076923076925	0.013653816046212582	J04156, X74142, K01144, L49231, X05825, M13560, D14823, M11220, X14390, M29038, D10570, X80915, X13967, M17779	302	229	13528	2.347320628126898	0.9999999999999963	0.13673139406624335	21.46263246106509
GOTERM_BP_FAT	GO:0032844~regulation of homeostatic process	8	2.4615384615384617	0.01370300663201834	L25615, M74290, D10923, U37529, M34064, M29038, M84426, X52056, M63108	302	114	13528	3.143487858719647	0.9999999999999967	0.13663065990121748	21.53143471595509
GOTERM_BP_FAT	GO:0007398~ectoderm development	11	3.3846153846153846	0.013714625434418922	X06374, L09190, X78947, L43964, U14755, L06133, M10938, L10386, U08336, L34155, Z11933	302	199	13528	2.476089054544244	0.9999999999999968	0.1361820467570758	21.547677488029215
GOTERM_BP_FAT	GO:0032103~positive regulation of response to external stimulus	6	1.8461538461538463	0.013805079335390508	L04947, M55153, U37529, M97759, X14787, X52479	302	64	13528	4.199503311258278	0.9999999999999974	0.1364659815226209	21.674021209492622
GOTERM_BP_FAT	GO:0045727~positive regulation of translation	4	1.2307692307692308	0.013891480990101259	J02988, U21663, X14787, M10988	302	23	13528	7.790382954218256	0.9999999999999979	0.1367101521626658	21.79452564577793
GOTERM_BP_FAT	GO:0007160~cell-matrix adhesion	7	2.1538461538461537	0.01435917245797837	L38969, L23823, M73780, X78947, M86407, M20311, L06139	302	89	13528	3.52317880794702	0.9999999999999993	0.14043777809814284	22.443786256482177
GOTERM_BP_FAT	GO:0006820~anion transport	9	2.769230769230769	0.01465837818886331	X83857, L20431, D28475, U14528, U28249, M27819, L02785, L20852, M96936, X83858	302	143	13528	2.8192469781873757	0.9999999999999997	0.14259322109665018	22.856480929754763
GOTERM_BP_FAT	GO:0030217~T cell differentiation	6	1.8461538461538463	0.014691292135049754	J04156, K01144, U02687, J02988, L06133, M29474, M13560	302	65	13528	4.134895568008151	0.9999999999999997	0.1423241629264429	22.901752497978677
SP_PIR_KEYWORDS	extracellular protein	4	1.2307692307692308	0.01489657255134162	U17033, M20786, M34187, M63889, M80927	324	31	19235	7.660294703305456	0.9994409724364794	0.10575972219203755	19.4320955110859
GOTERM_BP_FAT	GO:0030218~erythrocyte differentiation	5	1.5384615384615385	0.01500116564370324	X02157, D11139, M29038, L49231, M12996	302	43	13528	5.208686277529647	0.9999999999999999	0.14454508955263767	23.326742163777602
GOTERM_MF_FAT	GO:0032559~adenyl ribonucleotide binding	47	14.461538461538462	0.015207846543792581	M97639, X60702, L06139, M34187, X90846, X66357, M55153, U12779, U02687, L05500, X16416, U18288, M63889, X04434, D50487, X02874, Z49205, H24956, U24153, Z29093, X78711, X83107, U01134, D14823, J02958, M87284, X04297, L04791, X63105, X59727, M96936, L13616, L04947, M35718, Z33998, J03358, D28475, U11814, D29767, X15573, M94173, M74525, Z22533, L06133, D10570, U33054, X77278, M16451, L11695, X52479	291	1497	12983	1.4007419191188792	0.9998984341374134	0.29787671604746024	20.25481445593784
GOTERM_BP_FAT	GO:0032270~positive regulation of cellular protein metabolic process	12	3.6923076923076925	0.015360066931715027	M11220, X02157, J02988, U21663, X13967, Z12020, X14787, U18247, X05825, L11695, X52479, M10988	302	233	13528	2.3070232782878097	0.9999999999999999	0.1471791547774075	23.81621161634042
UP_SEQ_FEATURE	domain:EGF-like 2; calcium-binding	5	1.5384615384615385	0.015672371001288772	L38969, X53741, X04571, M15881, X14787	324	57	19113	5.174626380766732	0.9999999994346954	0.5733307935382983	22.8232219846924
